# BEAST v1.6.1, Build r3651
# Generated Thu Apr 28 21:54:11 NZST 2011 [seed=1303984450769]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	coalescent
250000	-3280.3297817390962	-48.08711622514784	-3232.2426655139484	0.939396677513418	2.2310167691625775	0.22052101151187703	1.0228677451640575	0.16245667361489613	0.10929499094040034	0.1207199589935447	0.3048340883001538	0.12996745597584367	0.16525976743116086	0.3999386882928415	1.569670761091936	0.6510202246904526	0.05980535154580109	-3232.2426655139484	-38.970274932670975
251000	-3278.3110772592986	-39.74514976766027	-3238.5659274916384	0.7528995413109892	1.426330848392197	0.22471124017507213	1.0144823093757571	0.16245667361489613	0.13711742309497624	0.17939330835860032	0.3048340883001538	0.12996745597584367	0.16525976743116086	0.3999386882928415	1.569670761091936	0.6510202246904526	0.06853176210619878	-3238.5659274916384	-30.465199822528273
252000	-3292.7388624744294	-58.6301667531851	-3234.108695721244	1.5812470833360974	3.16041411930056	0.2632631302664579	1.0144823093757571	0.16245667361489613	0.13711742309497624	0.11618802280683803	0.3048340883001538	0.12996745597584367	0.16525976743116086	0.3999386882928415	1.569670761091936	0.6510202246904526	0.037449827754595655	-3234.108695721244	-48.81931578918832
253000	-3298.427600697964	-59.58111670804944	-3238.8464839899143	1.6407433650375463	3.899552388071614	0.1705042607095651	1.0144823093757571	0.16601940953579053	0.09258788652029688	0.11618802280683803	0.3048340883001538	0.12996745597584367	0.16525976743116086	0.3999386882928415	1.569670761091936	0.6496927723034077	0.04346920500922859	-3238.8464839899143	-50.33859034111171
254000	-3317.465915974308	-82.36675279216034	-3235.0991631821475	3.967052550944652	6.758052063435582	0.19613368965799918	1.0144823093757571	0.16601940953579053	0.07694606358139988	0.11618802280683803	0.3048340883001538	0.13416771586237267	0.16525976743116086	0.3957384284063125	1.7786252171700505	0.6496927723034077	0.013156917581398656	-3235.0991631821475	-72.61612126111152
255000	-3322.0800956796666	-86.55243872968211	-3235.5276569499842	4.515062710027725	6.391807699487136	0.19613368965799918	1.0144823093757571	0.16601940953579053	0.1250053830180719	0.16344857752171793	0.3048340883001538	0.13416771586237267	0.16525976743116086	0.3957384284063125	1.7786252171700505	0.6496927723034077	0.012665963720381933	-3235.5276569499842	-76.06277905588742
256000	-3324.273301729215	-82.16095259068331	-3242.1123491385315	4.147439253024158	6.4066423439134015	0.19613368965799918	1.0144823093757571	0.16601940953579053	0.1250053830180719	0.16344857752171793	0.3048340883001538	0.13416771586237267	0.16525976743116086	0.3957384284063125	1.405977081981385	0.6496927723034077	0.01430910616213855	-3242.1123491385315	-71.66897472194792
257000	-3322.273571810682	-86.18343126615432	-3236.0901405445275	5.015604025690359	9.457904596129785	0.263954303787044	1.0144823093757571	0.14480536343742592	0.08469533874939598	0.22137019490346668	0.31841196648822817	0.13416771586237267	0.16525976743116086	0.38216055021823814	2.2935171044457983	0.6496927723034077	0.013078947735453476	-3236.0901405445275	-75.22492437580533
258000	-3321.836117089032	-82.84585953300522	-3238.990257556027	3.991833581427926	3.9828110312796507	0.263954303787044	1.0144823093757571	0.14480536343742592	0.09679088909190511	0.22137019490346668	0.31724884023272437	0.13533084211787647	0.16525976743116086	0.38216055021823814	2.2935171044457983	0.6752556007618329	0.017119214583987363	-3238.990257556027	-72.62418839925594
259000	-3309.989412095573	-71.3192664672195	-3238.670145628353	2.3808807945151984	5.0122813323404465	0.263954303787044	1.0144823093757571	0.20071130560600303	0.09679088909190511	0.22137019490346668	0.31724884023272437	0.13533084211787647	0.1635440950996834	0.3838762225497156	2.2935171044457983	0.6752556007618329	0.025246634109199608	-3238.670145628353	-60.55194821906774
260000	-3319.6889847701495	-85.42174928366022	-3234.2672354864894	4.949535843588363	9.139545031297953	0.22173676685137275	1.0144823093757571	0.15291012396610595	0.09679088909190511	0.22137019490346668	0.31724884023272437	0.13533084211787647	0.1635440950996834	0.3838762225497156	1.8887035617677568	0.6752556007618329	0.014313305294822831	-3234.2672354864894	-74.48670066676274
261000	-3322.4539396086184	-84.16035465892143	-3238.293584949697	4.301142298370629	9.789158470157414	0.22173676685137275	0.9997861815337552	0.15291012396610595	0.04433217570535252	0.22137019490346668	0.31724884023272437	0.13533084211787647	0.157075357632478	0.390344960016921	1.8887035617677568	0.6752556007618329	0.01350503230799426	-3238.293584949697	-73.91828453549901
262000	-3308.155582512722	-58.41671533552644	-3249.7388671771955	1.725061348866082	2.514696050693649	0.22173676685137275	1.4024341373757632	0.15291012396610595	0.0180246422657525	0.22137019490346668	0.3054804692655151	0.14709921308508578	0.14576122449642642	0.4016590931529726	1.8887035617677568	0.6752556007618329	0.03928120257071708	-3249.7388671771955	-50.049737391211636
263000	-3281.882898140063	-40.31062758511574	-3241.5722705549474	0.754137096235202	1.8854419474436868	0.22173676685137275	1.4024341373757632	0.15428165628950638	0.02467881560447363	0.22137019490346668	0.3054804692655151	0.14709921308508578	0.152005680134099	0.3954146375153	4.516400204028745	0.6752556007618329	0.08319592834065734	-3241.5722705549474	-31.923858592883004
264000	-3311.447604009819	-67.44726914734906	-3244.0003348624696	2.02756106752123	2.8266896036018156	0.22173676685137275	1.4024341373757632	0.16516365648957446	0.02467881560447363	0.22137019490346668	0.30303768515164675	0.14709921308508578	0.152005680134099	0.3978574216291683	4.516400204028745	0.6636450328854312	0.027008857102038035	-3244.0003348624696	-58.58971880539894
265000	-3295.4378018585185	-55.103201406526665	-3240.3346004519917	1.4135901498089354	2.2791304317712098	0.22173676685137275	1.4024341373757632	0.16516365648957446	0.03378099710916574	0.22137019490346668	0.3033419130645505	0.14709921308508578	0.1517014522211953	0.3978574216291683	4.516400204028745	0.6636450328854312	0.04564210766871308	-3240.3346004519917	-46.16179758152037
266000	-3278.0659355519174	-36.829491248555186	-3241.236444303362	0.6731347961642979	1.2183133039470322	0.14610394149612488	0.9243870995765483	0.16516365648957446	0.05276951384082262	0.22137019490346668	0.3033419130645505	0.14709921308508578	0.1517014522211953	0.3978574216291683	4.516400204028745	0.6636450328854312	0.08169718226581062	-3241.236444303362	-28.912553456494784
267000	-3283.2664234961294	-36.339887636749516	-3246.92653585938	0.5586697754986979	1.4148264005312934	0.14610394149612488	1.102011667658849	0.16516365648957446	0.2450976256015501	0.22137019490346668	0.3033419130645505	0.14709921308508578	0.1517014522211953	0.3978574216291683	4.516400204028745	0.7491432376169227	0.08335275794403137	-3246.92653585938	-26.619385939274192
268000	-3286.5069299595098	-37.12467577213234	-3249.3822541873774	0.641348658658257	1.1488015129768232	0.14610394149612488	1.102011667658849	0.17049225094027207	0.2450976256015501	0.22137019490346668	0.3033419130645505	0.14709921308508578	0.1521333749933319	0.3974254988570317	2.6566686411641096	0.7511930346054743	0.08992346494971923	-3249.3822541873774	-27.581763460854635
269000	-3278.0786920729083	-36.0972264561627	-3241.9814656167455	0.5864841532944749	1.2191730359484296	0.17195351841458897	1.102011667658849	0.15948823735072426	0.2156328532549767	0.22137019490346668	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	2.6566686411641096	0.7511930346054743	0.09413180084249399	-3241.9814656167455	-26.526621021349627
270000	-3297.818567103269	-49.76689669807337	-3248.0516704051956	1.2485108441983293	2.308319720460583	0.17397601163212664	1.102011667658849	0.11902219850452066	0.2156328532549767	0.22137019490346668	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	3.483011547060817	0.715473183261646	0.04619576673644588	-3248.0516704051956	-39.82870712255218
271000	-3283.657935554592	-40.46943114896837	-3243.1885044056235	0.7496763208049426	1.7837457369703245	0.17397601163212664	1.102011667658849	0.11902219850452066	0.2156328532549767	0.22137019490346668	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	1.9289780646787802	0.715473183261646	0.08066178110645267	-3243.1885044056235	-30.78904593968118
272000	-3293.435505413078	-43.2056936862172	-3250.2298117268606	0.8606223778935497	1.5824712213935206	0.17397601163212664	1.2659014064978102	0.10301970697718228	0.2156328532549767	0.22137019490346668	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	5.487845740427388	0.715473183261646	0.06410075856458958	-3250.2298117268606	-33.64389749462936
273000	-3297.810718963467	-47.89576530788911	-3249.914953655578	1.0084274130838575	2.173043992103333	0.1476487188943225	1.2659014064978102	0.16109969880635566	0.2156328532549767	0.19849057975231071	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	5.487845740427388	0.715473183261646	0.06420814322252148	-3249.914953655578	-37.85071001681469
274000	-3312.3997956001062	-70.49371634183063	-3241.9060792582754	2.613769482901499	4.948218815850706	0.1476487188943225	1.2659014064978102	0.16109969880635566	0.12854837604736308	0.19849057975231071	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	6.501682074584903	0.715473183261646	0.023693312847758666	-3241.9060792582754	-60.1258790796436
275000	-3310.32347895003	-69.00048083547361	-3241.3229981145564	1.9831540336159013	3.2560378929113245	0.1892375236822139	1.2659014064978102	0.16109969880635566	0.23161975566036028	0.12550365326025212	0.3121610671219482	0.13828005902768803	0.1521333749933319	0.3974254988570317	3.7433655909878594	0.715473183261646	0.029106145750498143	-3241.3229981145564	-58.68436843668979
276000	-3284.0396357526997	-46.11598404990504	-3237.923651702795	0.8001198975475579	1.9753051912658668	0.1892375236822139	1.2659014064978102	0.16109969880635566	0.23161975566036028	0.12550365326025212	0.2868312837325682	0.11727557709078568	0.18265682706738925	0.4132363121092567	3.0095478685387542	0.715473183261646	0.061540781901015085	-3237.923651702795	-36.29965982342762
277000	-3298.6925441327176	-58.73254307089175	-3239.960001061826	1.5700151037363725	1.8995677142609022	0.31160566727423744	1.2659014064978102	0.16109969880635566	0.23161975566036028	0.12550365326025212	0.2868312837325682	0.11727557709078568	0.18265682706738925	0.4132363121092567	6.051074565562362	0.715473183261646	0.03772158621510016	-3239.960001061826	-48.46927984263184
278000	-3273.876025006775	-35.41979687950334	-3238.4562281272715	0.5385617362129597	1.163038385138812	0.31160566727423744	1.2659014064978102	0.16109969880635566	0.23161975566036028	0.12550365326025212	0.2868312837325682	0.13690338384402193	0.163029020314153	0.4132363121092567	6.427060289818437	0.715473183261646	0.09500081068187316	-3238.4562281272715	-25.647124114449152
279000	-3312.3341401765324	-70.42926354625955	-3241.904876630273	2.2390565979855257	5.915230041425853	0.31160566727423744	1.2659014064978102	0.16109969880635566	0.23161975566036028	0.09142540715882959	0.2868312837325682	0.13690338384402193	0.163029020314153	0.4132363121092567	8.511605293720766	0.715473183261646	0.027758921053697098	-3241.904876630273	-59.334474973993224
280000	-3306.6061557157805	-66.52677657841164	-3240.079379137369	2.3488586293343245	3.973612664906159	0.31160566727423744	1.2659014064978102	0.16109969880635566	0.1978256020338248	0.13970991499427984	0.2868312837325682	0.13690338384402193	0.163029020314153	0.4132363121092567	9.488764313296478	0.7075811336349809	0.02651511102308675	-3240.079379137369	-55.5753767459736
281000	-3274.931387262494	-37.76088053382324	-3237.1705067286707	0.8702345948799365	1.0453279498349524	0.31160566727423744	1.2659014064978102	0.2048931646804473	0.1978256020338248	0.13970991499427984	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	9.488764313296478	0.7075811336349809	0.07809166002276888	-3237.1705067286707	-27.91200435201175
282000	-3283.588001189249	-44.64060648861005	-3238.947394700639	1.0761345463456689	1.0627277844515357	0.289123317163801	1.2659014064978102	0.2048931646804473	0.1978256020338248	0.13970991499427984	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	9.92392268410989	0.7477274665152165	0.06615336785711394	-3238.947394700639	-34.84861116271043
283000	-3276.2521742882063	-36.72796563337248	-3239.5242086548337	0.8111058814789703	1.1269987366822676	0.289123317163801	1.2659014064978102	0.1877829090020585	0.16734716799563315	0.13970991499427984	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	5.457119075125654	0.7477274665152165	0.08976798720612836	-3239.5242086548337	-27.12380165162176
284000	-3277.6579713364954	-31.074756635673715	-3246.583214700822	0.4589491583174574	0.8757266135232578	0.289123317163801	1.2659014064978102	0.1877829090020585	0.16734716799563315	0.13970991499427984	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	3.816827253501802	0.747277469147949	0.09025545934964757	-3246.583214700822	-21.72285208979725
285000	-3296.3609265573014	-57.01760980594978	-3239.3433167513517	1.2962867314906725	2.182956798664825	0.289123317163801	1.225724092775509	0.1877829090020585	0.17349064053395488	0.13970991499427984	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	3.816827253501802	0.747277469147949	0.041291528834987656	-3239.3433167513517	-46.75010772199469
286000	-3290.576899329029	-56.52977503249252	-3234.0471242965364	1.4796892242250244	2.7721748070425716	0.246403706035352	1.225724092775509	0.2177354832285788	0.14641444759991054	0.12440478263263906	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	3.816827253501802	0.7121033831569606	0.040365113994746606	-3234.0471242965364	-46.311553670375865
287000	-3292.14355399659	-43.84229772249636	-3248.3012562740937	0.8337862019599288	1.8025878726418643	0.246403706035352	1.225724092775509	0.2177354832285788	0.14733298172542664	0.11702406488319732	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	4.21995875630004	0.7121033831569606	0.07301008471278425	-3248.3012562740937	-34.1072931294349
288000	-3282.4026090367447	-45.97890844658083	-3236.4237005901637	0.913700623650413	1.7407652785980472	0.3366870632792018	1.3755424792001483	0.19397550087661733	0.14733298172542664	0.11702406488319732	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	6.480733984060829	0.7121033831569606	0.06476065960694148	-3236.4237005901637	-35.96830663302071
289000	-3269.285098570285	-34.06767055834096	-3235.217428011944	0.6135695392625581	0.9993711484094622	0.25440912681099265	0.9453192978982417	0.19397550087661733	0.12570593717805065	0.13954099988757102	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	4.724666357821302	0.7121033831569606	0.09767110881926329	-3235.217428011944	-25.247831394056693
290000	-3283.365545694002	-43.31641972491865	-3240.0491259690834	0.956365688125072	1.1987979911251685	0.1941930887657725	0.9453192978982417	0.19397550087661733	0.0886718547841618	0.13954099988757102	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	4.001694474086144	0.7121033831569606	0.06912508177809891	-3240.0491259690834	-34.912496020807495
291000	-3290.3866319775593	-57.99796495993351	-3232.3886670176257	1.5271071481337843	2.725437809037002	0.16676589685237186	0.9453192978982417	0.19397550087661733	0.13787455181840666	0.13954099988757102	0.2868312837325682	0.12719798758118941	0.17273441657698552	0.4132363121092567	2.8054325425837567	0.7121033831569606	0.036311684342425266	-3232.3886670176257	-48.495871251454474
292000	-3304.0266529677915	-64.37113482939958	-3239.655518138392	1.932498350692754	3.382547606297968	0.23491003535233956	1.3228388071428923	0.19397550087661733	0.1188444855033663	0.19990908241218863	0.2868312837325682	0.13354517737664498	0.17179984786077207	0.40782369103001453	2.8054325425837567	0.7121033831569606	0.029328083446544674	-3239.655518138392	-53.77809690792614
293000	-3312.2274964253893	-71.58192510025003	-3240.6455713251394	2.730907433377067	4.3334669685732505	0.23491003535233956	1.3228388071428923	0.19397550087661733	0.06522843887370823	0.19990908241218863	0.2868312837325682	0.13354517737664498	0.17179984786077207	0.40782369103001453	2.2381872996694945	0.7121033831569606	0.020239447768860008	-3240.6455713251394	-61.31643426048183
294000	-3309.4154927549343	-69.54616707920837	-3239.869325675726	2.867625101506457	4.577937995812441	0.23491003535233956	1.4376300129446533	0.19397550087661733	0.11833991349689446	0.19990908241218863	0.2787431363701659	0.13354517737664498	0.16548507436420934	0.4222266118889796	3.142215693248526	0.7121033831569606	0.024197312187954477	-3239.869325675726	-58.569807385843575
295000	-3312.4502445101484	-70.06838407921637	-3242.381860430932	2.7432985303771575	5.377949157830753	0.23491003535233956	1.4376300129446533	0.1515021359251362	0.06620968487950463	0.1396407879932967	0.2723470245331317	0.13354517737664498	0.16548507436420934	0.4286227237260138	2.3951648793846783	0.7121033831569606	0.023618478103598274	-3242.381860430932	-60.07377620589568
296000	-3326.582006557213	-87.23272109670683	-3239.349285460506	5.138418392170971	7.133247408347874	0.23491003535233956	1.4376300129446533	0.15475494176645124	0.18145034181160694	0.1396407879932967	0.2723470245331317	0.13354517737664498	0.16548507436420934	0.4286227237260138	3.0868414596612377	0.7121033831569606	0.013471889783122415	-3239.349285460506	-75.96587592344534
297000	-3327.1143887941053	-78.93171665016249	-3248.182672143943	3.4423536756272997	6.4654395614355025	0.23491003535233956	1.4376300129446533	0.1648198040336257	0.18145034181160694	0.06482606618219	0.2723470245331317	0.13354517737664498	0.16548507436420934	0.4286227237260138	4.151652278611205	0.7121033831569606	0.016346879597521957	-3248.182672143943	-68.43877988060265
298000	-3326.6560165413157	-79.85146097005068	-3246.804555571265	3.4802438674723764	6.547406594295961	0.23491003535233956	1.4376300129446533	0.1648198040336257	0.18145034181160694	0.16091688083683278	0.2723470245331317	0.13354517737664498	0.16548507436420934	0.4286227237260138	6.462826016640466	0.7121033831569606	0.016744149370081136	-3246.804555571265	-68.47259591249433
299000	-3304.2912612757154	-57.71747310784009	-3246.573788167875	1.4687515689466162	3.1263855343039593	0.306995574580727	1.4376300129446533	0.1648198040336257	0.18145034181160694	0.13214045488037934	0.2723470245331317	0.13354517737664498	0.16135490584997203	0.4327528922402511	6.462826016640466	0.6650396919706668	0.04093460202329259	-3246.573788167875	-47.006390857448075
300000	-3281.0080337846543	-44.80573080127327	-3236.2023029833813	0.9097146164855285	1.7602987638700744	0.306995574580727	1.245445802607247	0.1648198040336257	0.14693285843369847	0.09712859115634236	0.2723470245331317	0.13354517737664498	0.16135490584997203	0.4327528922402511	4.788753815965375	0.6650396919706668	0.06897652311220782	-3236.2023029833813	-35.31482609012178
301000	-3280.193019580191	-40.934256766035716	-3239.2587628141555	0.7683164783176551	1.4045251949178061	0.306995574580727	1.245445802607247	0.1648198040336257	0.25983877186997156	0.11497980815379638	0.2723470245331317	0.13354517737664498	0.16135490584997203	0.4327528922402511	5.039044923749537	0.7011619317238035	0.07523747720283928	-3239.2587628141555	-30.95419455722087
302000	-3285.7147403979775	-52.23776638494766	-3233.47697401303	1.1712780563342378	2.122754633050982	0.20252649936046058	1.245445802607247	0.15403571326688206	0.25983877186997156	0.11497980815379638	0.27885666796628883	0.12703553394348785	0.16135490584997203	0.4327528922402511	4.575083042439102	0.7011619317238035	0.04763815381340517	-3233.47697401303	-42.315663547598035
303000	-3292.2164425072688	-44.88896810894335	-3247.327474398325	0.9407075469610768	1.180222726978819	0.20252649936046058	1.245445802607247	0.15403571326688206	0.25983877186997156	0.11497980815379638	0.27885666796628883	0.12703553394348785	0.16135490584997203	0.4327528922402511	4.575083042439102	0.7011619317238035	0.06569042013484189	-3247.327474398325	-35.55387669971574
304000	-3282.1008943103197	-42.79845462343225	-3239.3024396868873	0.8163670427509218	1.2756248044656617	0.20252649936046058	1.2134704835898804	0.15403571326688206	0.1850079414485433	0.11497980815379638	0.2915824554201375	0.12703553394348785	0.16054919522247185	0.4208328154139026	4.575083042439102	0.7011619317238035	0.06712332780804933	-3239.3024396868873	-33.74210024664014
305000	-3301.625087572103	-64.37744665599669	-3237.2476409161063	2.089338546531902	3.1639227297394887	0.1899873605925774	1.2134704835898804	0.20818346522062064	0.1850079414485433	0.11497980815379638	0.2915824554201375	0.12703553394348785	0.17735968711234812	0.40402232352402634	4.575083042439102	0.7011619317238035	0.028874510273858595	-3237.2476409161063	-54.18309893130578
306000	-3294.96323182087	-55.6217123765986	-3239.3415194442714	1.5881417640576625	2.100677456176645	0.1899873605925774	1.2002020675122735	0.20818346522062064	0.17460245464314933	0.10617820594526144	0.2915824554201375	0.12703553394348785	0.17735968711234812	0.40402232352402634	4.575083042439102	0.7011619317238035	0.04039021941702005	-3239.3415194442714	-45.980594758876876
307000	-3331.3635186072925	-91.03415557403098	-3240.3293630332614	5.97527188644678	8.971718470959694	0.1899873605925774	1.0694486104389778	0.20818346522062064	0.17460245464314933	0.0645319919961321	0.2915824554201375	0.12703553394348785	0.17735968711234812	0.40402232352402634	3.1433221662689563	0.7011619317238035	0.01023690075917634	-3240.3293630332614	-80.53456218250628
308000	-3313.2572185789777	-72.93531545785667	-3240.321903121121	2.656960360129749	5.266740642161602	0.31680362434009773	1.0694486104389778	0.20818346522062064	0.17529555970623928	0.09204390699637496	0.2915824554201375	0.12703553394348785	0.17735968711234812	0.40402232352402634	3.8419561200967967	0.7011619317238035	0.023382121773538878	-3240.321903121121	-62.12601409861218
309000	-3311.604550145233	-69.75956489675335	-3241.8449852484796	2.648580016065146	5.352370675677799	0.22568716757630114	1.046945142104702	0.20818346522062064	0.17529555970623928	0.09404058094616684	0.2915824554201375	0.12703553394348785	0.17735968711234812	0.40402232352402634	3.8419561200967967	0.7011619317238035	0.023021808648887702	-3241.8449852484796	-59.266164143491714
310000	-3323.3871950935654	-84.71474514851778	-3238.6724499450474	4.8180959149838545	7.366855560535321	0.14862426237850054	1.046945142104702	0.20818346522062064	0.14011014123306872	0.10873603659860095	0.3024392596843344	0.11617872967929095	0.17735968711234812	0.40402232352402634	3.8419561200967967	0.7011619317238035	0.013110789992767527	-3238.6724499450474	-74.38339568889052
311000	-3326.675745280637	-89.46122373862424	-3237.214521542013	5.7990814321180855	11.164290938147678	0.14862426237850054	0.8126451276488529	0.17422683830725064	0.14011014123306872	0.10873603659860095	0.3024392596843344	0.11617872967929095	0.17735968711234812	0.40402232352402634	3.8419561200967967	0.7011619317238035	0.01008451584707398	-3237.214521542013	-79.13908449615627
312000	-3326.9306292288466	-80.91717103651139	-3246.0134581923353	4.319097045703117	6.291732461006819	0.19816826854592262	0.7355964528589131	0.13708072835064017	0.14011014123306872	0.09031944363973	0.3024392596843344	0.11617872967929095	0.17735968711234812	0.40402232352402634	3.8419561200967967	0.7011619317238035	0.01500545829169453	-3246.0134581923353	-71.39838253083705
313000	-3308.56220492026	-69.8466840844793	-3238.7155208357804	2.552859268853206	6.288045143768839	0.19816826854592262	0.7355964528589131	0.11223982394247901	0.14011014123306872	0.09031944363973	0.3024392596843344	0.12353538264921482	0.17735968711234812	0.39666567055410246	3.8419561200967967	0.6729960046740174	0.028765241115748057	-3238.7155208357804	-60.52090143453328
314000	-3310.005928854764	-73.37083702700441	-3236.63509182776	2.5010261685616073	6.322090812886879	0.19816826854592262	0.7355964528589131	0.11223982394247901	0.13771780288934396	0.09031944363973	0.3024392596843344	0.1264474911364829	0.17735968711234812	0.3937535620668344	3.8419561200967967	0.6729960046740174	0.02315741141872639	-3236.63509182776	-64.05625491101469
315000	-3309.903229401878	-76.37947142313907	-3233.523757978739	3.396766530523905	5.067163912333835	0.1275334403469196	0.7355964528589131	0.11223982394247901	0.13771780288934396	0.09031944363973	0.3024392596843344	0.1264474911364829	0.17735968711234812	0.3937535620668344	3.8419561200967967	0.6729960046740174	0.01843317860361394	-3233.523757978739	-67.71192250159082
316000	-3291.4894078131015	-56.868428061182655	-3234.6209797519186	1.4179394592898262	2.3902526982557597	0.19544594311665078	0.9181757984855904	0.11223982394247901	0.13771780288934396	0.09031944363973	0.3024392596843344	0.1264474911364829	0.17735968711234812	0.3937535620668344	3.8419561200967967	0.6729960046740174	0.04577208017967957	-3234.6209797519186	-48.32015929551226
317000	-3298.2934706222372	-55.99560957060014	-3242.297861051637	1.377347490465108	2.9900491213525036	0.2521827543432259	0.9181757984855904	0.11223982394247901	0.1193830747893544	0.0949680756945581	0.3024392596843344	0.1264474911364829	0.17735968711234812	0.3937535620668344	6.135936681683846	0.6729960046740174	0.046077393338811244	-3242.297861051637	-47.0650654702411
318000	-3275.6911414585297	-43.75697913640364	-3231.934162322126	0.8203039684448551	2.1575227343741665	0.2521827543432259	0.9181757984855904	0.15910877686206476	0.1193830747893544	0.11706857025456416	0.3024392596843344	0.1264474911364829	0.17735968711234812	0.3937535620668344	2.9322051578408215	0.6861237106149362	0.06818224722052439	-3231.934162322126	-34.61560641345188
319000	-3292.9946676275626	-61.22509850950698	-3231.7695691180556	1.7541902796147077	3.2111554605855637	0.2521827543432259	0.9181757984855904	0.15910877686206476	0.1193830747893544	0.11660124328694764	0.3024392596843344	0.1264474911364829	0.17735968711234812	0.3937535620668344	2.9322051578408215	0.6861237106149362	0.03348657401344355	-3231.7695691180556	-51.68990227372982
320000	-3325.7514758958027	-86.84278150597214	-3238.9086943898305	4.464238953343096	8.537817491599881	0.23996531684589256	1.0853904618123427	0.15910877686206476	0.27815475363472664	0.11660124328694764	0.3024392596843344	0.11617466620963234	0.17735968711234812	0.4040263869936849	1.6725811505671124	0.6861237106149362	0.01372865125907104	-3238.9086943898305	-75.39138211986298
321000	-3327.3837514456845	-86.9354343635018	-3240.4483170821827	5.263530699966559	8.956359424549188	0.23996531684589256	1.0853904618123427	0.15910877686206476	0.16905671124882837	0.11660124328694764	0.3024392596843344	0.11617466620963234	0.17735968711234812	0.4040263869936849	2.809235209453977	0.6861237106149362	0.010832687419837126	-3240.4483170821827	-75.92013259201812
322000	-3309.230689532536	-72.89570452526644	-3236.3349850072696	2.6791600471801273	3.1986285383496464	0.23996531684589256	1.0853904618123427	0.15910877686206476	0.16905671124882837	0.13190587807316104	0.3024392596843344	0.11617466620963234	0.17735968711234812	0.4040263869936849	4.403894872386247	0.6861237106149362	0.02230503797273967	-3236.3349850072696	-62.791351732007776
323000	-3300.4174411947756	-57.12733335910515	-3243.2901078356704	1.2367708217942768	3.7013404689912686	0.23996531684589256	0.8732604707125518	0.15910877686206476	0.2239338677518179	0.13190587807316104	0.3024392596843344	0.11617466620963234	0.17735968711234812	0.4040263869936849	3.45473684843788	0.6861237106149362	0.054218440687198374	-3243.2901078356704	-46.821653863210344
324000	-3282.249430051593	-42.055902908986866	-3240.1935271426064	0.7663715967992476	1.387178721829264	0.23996531684589256	0.8732604707125518	0.14838922066474822	0.1589547553838237	0.13190587807316104	0.2819802871205386	0.11617466620963234	0.1978186596761439	0.4040263869936849	3.45473684843788	0.6626790946084515	0.07865659241433477	-3240.1935271426064	-33.13107288503406
325000	-3276.708892351898	-35.34998301130055	-3241.3589093405976	0.8506543066098755	1.2308267233454198	0.23996531684589256	0.8732604707125518	0.14694533265396792	0.07002508958098401	0.13190587807316104	0.2819802871205386	0.11617466620963234	0.1978186596761439	0.4040263869936849	3.45473684843788	0.6626790946084515	0.08519290093813482	-3241.3589093405976	-27.341843115244252
326000	-3291.348045121816	-53.76331188737161	-3237.5847332344447	1.8680247853190874	2.1959130122323973	0.23996531684589256	0.7744683318546394	0.14694533265396792	0.1600609000692275	0.13190587807316104	0.2819802871205386	0.11617466620963234	0.1978186596761439	0.4040263869936849	3.564825522256808	0.6626790946084515	0.04162821303255124	-3237.5847332344447	-44.50088470165554
327000	-3280.804983182239	-40.995670866547634	-3239.8093123156914	0.9783786227109522	1.3552449470838477	0.18948460390304167	0.7744683318546394	0.14694533265396792	0.1600609000692275	0.13190587807316104	0.29757076190021714	0.12091546852625351	0.1978186596761439	0.38369510989738514	3.564825522256808	0.6626790946084515	0.07141347705061099	-3239.8093123156914	-32.44528474553046
328000	-3273.804543440701	-33.50250450887366	-3240.302038931827	0.8802088698931834	1.0297721568581162	0.18540362734705884	0.7744683318546394	0.14694533265396792	0.14915953527753806	0.13190587807316104	0.29757076190021714	0.12091546852625351	0.1978186596761439	0.38369510989738514	3.564825522256808	0.6522303001320505	0.08829168875613007	-3240.302038931827	-25.315956223552792
