# BEAST v1.6.1, Build r3651
# Generated Thu Apr 28 21:40:57 NZST 2011 [seed=1303983656504]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(untitled1)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
1234000	-3446.1909384722494	29.587177919711635	-3475.7781163919612	0.056390042425853264	0.029165758268015575	0.1303722133195476	4.695203006523698	0.28523896812679095	0.1464413230191306	0.17527286636166642	0.39304684249241245	1.0	-3475.7781163919612	30.334025997929402
1235000	-3450.3456512893335	31.862119155983187	-3482.207770445317	0.05021702545168796	0.027172899464518535	0.09914462922445952	4.027312129121645	0.28523896812679095	0.1464413230191306	0.17527286636166642	0.39304684249241245	1.0	-3482.207770445317	32.135573465697135
1236000	-3448.7591163336497	31.120710336394037	-3479.8798266700437	0.050018427832764716	0.02546771684748942	0.09814651301734423	4.027312129121645	0.28523896812679095	0.1464413230191306	0.17527286636166642	0.39304684249241245	1.0	-3479.8798266700437	31.384046353808184
1237000	-3451.3051555355664	33.15609540554586	-3484.461250941112	0.05221315872792134	0.027953356433260936	0.0796476454689998	4.027312129121645	0.27545078147111296	0.1464413230191306	0.18506105301734443	0.39304684249241245	1.0	-3484.461250941112	33.210582504898525
1238000	-3448.0562312160982	30.83531805456424	-3478.8915492706624	0.04952899199406543	0.029339780455071445	0.09198182454919335	3.8323543769166304	0.27545078147111296	0.1464413230191306	0.18506105301734443	0.39304684249241245	1.0	-3478.8915492706624	30.972468169492508
1239000	-3445.9713473171	30.557641326962234	-3476.5289886440623	0.049436901456015786	0.027030276727538664	0.09849919634213748	4.252942768333733	0.27545078147111296	0.1464413230191306	0.18506105301734443	0.39304684249241245	1.0	-3476.5289886440623	30.893741521093872
1240000	-3447.0183932516866	32.002440647167056	-3479.0208338988537	0.053340648412820414	0.024067330056955733	0.09859121112046781	4.4382820635544284	0.27545078147111296	0.1464413230191306	0.18506105301734443	0.39304684249241245	1.0	-3479.0208338988537	32.394932825492795
1241000	-3442.9974150365215	34.53390482290425	-3477.531319859426	0.04070758056523975	0.019864728565458227	0.08087797373404162	4.4382820635544284	0.27545078147111296	0.1464413230191306	0.18506105301734443	0.39304684249241245	1.0	-3477.531319859426	34.728356401957654
1242000	-3443.9214179012315	29.553384975230912	-3473.4748028764625	0.046277674893976106	0.02559496551002469	0.13463220587223515	5.136144022969414	0.27545078147111296	0.1464413230191306	0.17914944828925777	0.3989584472204991	1.0	-3473.4748028764625	30.456122970977145
1243000	-3446.036432452202	31.063821116557072	-3477.100253568759	0.052220869244411126	0.023573833770830933	0.0787993089545302	5.136144022969414	0.275578617572476	0.1464413230191306	0.17902161218789475	0.3989584472204991	1.0	-3477.100253568759	31.430916679958656
1244000	-3454.120108465255	25.4006991992163	-3479.5208076644712	0.05147106223893631	0.028356196931305314	0.12388384188215647	5.136144022969414	0.275578617572476	0.14664203627234645	0.1788208989346789	0.3989584472204991	1.0	-3479.5208076644712	26.22023490296231
1245000	-3440.4355976523016	34.09916803118163	-3474.5347656834833	0.04647277629194229	0.019476262581384598	0.09459885519248433	5.136144022969414	0.27856644881701276	0.14664203627234645	0.1788208989346789	0.39597061597596234	1.0	-3474.5347656834833	34.649004741795636
1246000	-3455.5743302588967	28.6580871853012	-3484.232417444198	0.05954390614435614	0.02379368180661606	0.10797304246451589	5.136144022969414	0.27856644881701276	0.14664203627234645	0.1788208989346789	0.39597061597596234	1.0	-3484.232417444198	29.340160110647183
1247000	-3447.761868622932	33.12938474318371	-3480.891253366116	0.04947410870430658	0.01740701881793647	0.09184477834183444	5.136144022969414	0.27856644881701276	0.14664203627234645	0.1788208989346789	0.39597061597596234	1.0	-3480.891253366116	33.649676039573656
1248000	-3443.404126334333	29.806965693268484	-3473.2110920276014	0.05318538151958802	0.021386667649235736	0.07225926390418325	5.136144022969414	0.27856644881701276	0.14664203627234645	0.1788208989346789	0.39597061597596234	1.0	-3473.2110920276014	30.0874175683574
1249000	-3443.6993178559756	32.11514978198399	-3475.8144676379598	0.054559013530921574	0.021962933923557294	0.09389131014108776	5.136144022969414	0.27856644881701276	0.14664203627234645	0.1788208989346789	0.39597061597596234	1.0	-3475.8144676379598	32.65747895634615
1250000	-3450.638960067442	32.450960065174314	-3483.0899201326165	0.04734660101700366	0.023837551817175832	0.10805693151284405	5.136144022969414	0.27267467258724554	0.14664203627234645	0.1847126751644461	0.39597061597596234	1.0	-3483.0899201326165	33.13380963323335
1251000	-3439.7740003129265	31.866106018240508	-3471.640106331167	0.05001263580108485	0.026488088363444205	0.08262240830539193	5.136144022969414	0.27267467258724554	0.14664203627234645	0.1847126751644461	0.39597061597596234	1.0	-3471.640106331167	32.28057828515476
1252000	-3437.5444798451267	33.415175454444956	-3470.9596552995718	0.04846747271616164	0.025974817070501397	0.09289053021914302	4.47084987698811	0.2773254785793132	0.14199123028027877	0.1847126751644461	0.39597061597596234	1.0	-3470.9596552995718	33.7577294876549
1253000	-3439.1388079672124	29.738995323099847	-3468.8778032903124	0.05052623922357574	0.02793415790936651	0.09190733586213291	4.47084987698811	0.2773254785793132	0.14199123028027877	0.1847126751644461	0.39597061597596234	1.0	-3468.8778032903124	30.07090850146748
1254000	-3440.5723737653684	32.47677621516727	-3473.0491499805357	0.051140614414513404	0.023440437397742403	0.08345963426092007	4.719448511735595	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3473.0491499805357	32.78455454886848
1255000	-3445.479505504807	30.00200584817129	-3475.4815113529785	0.046850452098910464	0.024010940881380054	0.123434766716106	4.719448511735595	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3475.4815113529785	30.701133900717583
1256000	-3442.164413943103	29.667372268981257	-3471.8317862120844	0.05033271574330288	0.025557399986527334	0.11212024691231108	4.719448511735595	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3471.8317862120844	30.270359438245517
1257000	-3444.3632026316345	30.171561501792443	-3474.534764133427	0.05174123680218055	0.024683860066263007	0.0807585362003317	5.709102062394795	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3474.534764133427	30.71562353667408
1258000	-3442.8329485093295	30.61034131634398	-3473.4432898256737	0.046547708365368055	0.024681279988159024	0.10915406720771713	5.773149982675641	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3473.4432898256737	31.472194206738532
1259000	-3455.87257480485	28.98902522194902	-3484.861600026799	0.05932221554019641	0.026881594168945665	0.12830648240841036	6.067068562355152	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3484.861600026799	30.086924300480348
1260000	-3441.1335752529194	30.417027445706157	-3471.5506026986254	0.05113570191706871	0.02329689545255299	0.0840868945454983	5.504373367039982	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3471.5506026986254	30.948040974298703
1261000	-3448.769927934517	29.664107379331398	-3478.434035313848	0.05630168636409414	0.024861105628251348	0.08803887149142305	5.504373367039982	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3478.434035313848	30.241048623330954
1262000	-3443.678213345389	30.28378422490729	-3473.9619975702963	0.05113842396162783	0.02390571814597945	0.09373470872546673	4.920374011089483	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3473.9619975702963	30.764637791459037
1263000	-3443.65889443258	29.368110967202323	-3473.0270053997824	0.047359474051409715	0.024634078866702512	0.1350937589082421	4.920374011089483	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3473.0270053997824	30.214465036944375
1264000	-3443.9095264879916	32.82963441410677	-3476.7391609020983	0.04896578622021871	0.020805496561841	0.08477668392265558	4.920374011089483	0.2773254785793132	0.13119096415244136	0.1955129412922835	0.39597061597596234	1.0	-3476.7391609020983	33.21003998728861
1265000	-3449.938284709446	28.277636772436743	-3478.215921481883	0.051471817057333086	0.029361940081541898	0.07492382774889764	6.064761048150683	0.28259217132049314	0.12592427141126145	0.1955129412922835	0.39597061597596234	1.0	-3478.215921481883	28.837010194040523
1266000	-3448.419743688475	28.79198056793076	-3477.211724256406	0.05170534529911722	0.028279805925014945	0.08555506899451212	6.064761048150683	0.28259217132049314	0.12592427141126145	0.1955129412922835	0.39597061597596234	1.0	-3477.211724256406	29.484042272532776
1267000	-3450.175047967992	29.65155019073707	-3479.826598158729	0.05415031817972392	0.03126960827218456	0.1053243277587042	6.064761048150683	0.28259217132049314	0.12592427141126145	0.1955129412922835	0.39597061597596234	1.0	-3479.826598158729	30.55149607022302
1268000	-3450.2956228404123	29.492951069304365	-3479.788573909717	0.04635587386147413	0.03129308439570996	0.12026505105929003	5.831214623038753	0.28259217132049314	0.12592427141126145	0.1955129412922835	0.39597061597596234	1.0	-3479.788573909717	30.466605383460745
1269000	-3448.367183668164	31.73541877973667	-3480.102602447901	0.04726923208767217	0.028307771496909644	0.12802296244281203	3.881517306890892	0.28522275456330054	0.12592427141126145	0.1955129412922835	0.39334003273315493	1.0	-3480.102602447901	32.21878842197181
1270000	-3448.7595192383687	29.07627088168336	-3477.835790120052	0.055293196382607754	0.03171214065497658	0.09715133200454298	3.881517306890892	0.28522275456330054	0.12592427141126145	0.1955129412922835	0.39334003273315493	1.0	-3477.835790120052	29.283700768536388
1271000	-3449.4141819815013	30.54254998981063	-3479.956731971312	0.046337299708096545	0.022563749019693657	0.0734123129254155	5.242602503818312	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3479.956731971312	30.867837682401298
1272000	-3443.868582600072	31.561333946549343	-3475.4299165466214	0.046360248755279776	0.025091904859623017	0.09282362878839168	5.242602503818312	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3475.4299165466214	32.12123119450712
1273000	-3443.3380437469086	32.70095231680129	-3476.03899606371	0.04472531689608938	0.02402101767956222	0.07835948969987121	5.242602503818312	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3476.03899606371	33.091455417615
1274000	-3452.478008115615	26.938017350079825	-3479.416025465695	0.05149929449081678	0.02842702264841975	0.15086270441071223	5.242602503818312	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3479.416025465695	27.98358355098143
1275000	-3445.445075771994	29.462486072654176	-3474.907561844648	0.052344391377966065	0.029984814336562284	0.09044187374521598	5.233254397260072	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3474.907561844648	29.993855560322107
1276000	-3445.234320719097	29.703967682444258	-3474.9382884015413	0.04733806674807232	0.030613357982686603	0.08161007007805966	4.5986864004806565	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3474.9382884015413	29.95447699222273
1277000	-3444.9282262193833	29.86413574168958	-3474.792361961073	0.04670107077894198	0.026433848564563128	0.0998698517437854	4.5986864004806565	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3474.792361961073	30.316560245054706
1278000	-3444.240135270835	29.470900693241166	-3473.711035964076	0.04992107756690932	0.02600637150443355	0.1240623087772144	4.5986864004806565	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3473.711035964076	30.140241270382305
1279000	-3443.90996793628	34.33667870516767	-3478.2466466414476	0.046756185806571725	0.02273425939631098	0.08374069394827771	4.673613671471191	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3478.2466466414476	34.63464423017935
1280000	-3438.5518810567573	34.7595172581053	-3473.311398314863	0.04659640014233037	0.02227678220923182	0.07154201637165263	4.673613671471191	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3473.311398314863	34.90004265428909
1281000	-3452.210694101235	30.521673027757206	-3482.732367128992	0.05220829862474981	0.02901656170754799	0.11540715781024014	4.673613671471191	0.28522275456330054	0.14031305955852152	0.18112415314502342	0.39334003273315493	1.0	-3482.732367128992	31.14037988350888
1282000	-3446.1225360844915	29.137016459342764	-3475.259552543834	0.05389456223794863	0.031079525573181433	0.11417784634158208	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3475.259552543834	29.925470125182837
1283000	-3443.5632768601167	33.09916827516863	-3476.6624451352855	0.0449636290031818	0.02388476877233806	0.0885152675417648	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3476.6624451352855	33.63303970434011
1284000	-3442.06288552051	34.016994773332655	-3476.0798802938425	0.04731722607721046	0.022269540804069184	0.0871982997187196	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3476.0798802938425	34.53587598285927
1285000	-3448.8104397340303	28.405709226357637	-3477.2161489603877	0.048138458648705036	0.026214514937599732	0.08670450912794543	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3477.2161489603877	28.9189114946282
1286000	-3444.1365204767994	29.89039036777948	-3474.026910844579	0.04169590613544507	0.023992738696957016	0.07880538509441885	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3474.026910844579	30.308068078510306
1287000	-3452.9900322669887	30.04204501419169	-3483.0320772811806	0.044745737382309345	0.024883201227693916	0.07936817460817998	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3483.0320772811806	30.466838855959296
1288000	-3443.9219730197274	31.55154071369761	-3475.473513733425	0.04883692262219736	0.024873653224352452	0.07536480012886122	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3475.473513733425	31.92457741535499
1289000	-3440.1863303185823	33.15740818245586	-3473.3437385010384	0.05130655317715556	0.02325553888434033	0.10721334237187453	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3473.3437385010384	33.88292526321228
1290000	-3439.7299274354223	31.520933665721422	-3471.2508611011435	0.05034165193253598	0.026147672000979266	0.07564845443661893	5.322291712696193	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3471.2508611011435	31.897727052739533
1291000	-3438.808417223971	31.235314042436407	-3470.0437312664076	0.051508439136120875	0.022547998631700046	0.09705419227255696	4.417545181904463	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3470.0437312664076	31.605947937103938
1292000	-3447.466882559198	33.36497381451357	-3480.8318563737116	0.051155320694035694	0.02140759849067167	0.10669612721032085	4.417545181904463	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3480.8318563737116	33.830323065049114
1293000	-3447.892689927082	33.55885961992863	-3481.4515495470105	0.04625118367599504	0.020861491076852458	0.11547016533615444	4.417545181904463	0.26406825166008496	0.14031305955852152	0.18112415314502342	0.4144945356363705	1.0	-3481.4515495470105	34.10323619669242
1294000	-3441.314230893463	30.35785105568086	-3471.672081949144	0.055128430836680814	0.024974243421819805	0.09187432504602716	4.417545181904463	0.2714008084089251	0.14307130941830037	0.18112415314502342	0.4044037290277515	1.0	-3471.672081949144	30.67363705569636
1295000	-3441.2680575977092	28.03741995371858	-3469.305477551428	0.0480578016167275	0.02404067123924195	0.16124028644492017	4.417545181904463	0.2714008084089251	0.14307130941830037	0.18112415314502342	0.4044037290277515	1.0	-3469.305477551428	28.915680057426027
1296000	-3443.5419670544993	31.05922030995955	-3474.601187364459	0.05335588781811152	0.02404357914683171	0.10983546185005173	4.417545181904463	0.28609283864252527	0.13489918456287622	0.19721285429031402	0.38179512250428493	1.0	-3474.601187364459	31.55356814350839
1297000	-3438.928717776256	31.175668970305633	-3470.1043867465614	0.04841501367350506	0.025649693980050778	0.10362951204238738	4.417545181904463	0.28609283864252527	0.13489918456287622	0.19721285429031402	0.38179512250428493	1.0	-3470.1043867465614	31.611855513785898
1298000	-3442.9015181371524	33.8203656925087	-3476.7218838296612	0.048218782956085796	0.02149397354594517	0.08034583993993545	4.417545181904463	0.28609283864252527	0.13489918456287622	0.19721285429031402	0.38179512250428493	1.0	-3476.7218838296612	34.00207039806066
1299000	-3443.132455989854	32.78414868114985	-3475.916604671004	0.04831300046125948	0.025425454730096234	0.08681431377796409	4.417545181904463	0.28609283864252527	0.13489918456287622	0.19721285429031402	0.38179512250428493	1.0	-3475.916604671004	33.04328458344414
1300000	-3449.205222064771	28.137376031927886	-3477.342598096699	0.05019214696013063	0.030437506541484506	0.13776842541399043	4.417545181904463	0.28609283864252527	0.13489918456287622	0.19721285429031402	0.38179512250428493	1.0	-3477.342598096699	28.85831461977433
1301000	-3441.395508380776	34.22461496424081	-3475.620123345017	0.04304227070854042	0.025024033120896346	0.08846792061032208	4.098148459190128	0.28609283864252527	0.13489918456287622	0.19721285429031402	0.38179512250428493	1.0	-3475.620123345017	34.40604960170318
1302000	-3444.2778238573424	33.50120247991227	-3477.7790263372544	0.04522076704930173	0.02841778369899287	0.08484518403766986	4.098148459190128	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3477.7790263372544	33.64082534157848
1303000	-3444.9148329004274	32.76689018588632	-3477.681723086314	0.04790554645587826	0.02928876371961799	0.09607806936661138	4.098148459190128	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3477.681723086314	33.03084589957599
1304000	-3451.443132975569	30.620839088789264	-3482.063972064358	0.04802415220566865	0.030410781328527568	0.10233846544765546	5.5141039630649225	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3482.063972064358	31.350852272131643
1305000	-3448.347141651099	32.19480651269707	-3480.541948163796	0.04629360658238113	0.027663711172845166	0.1061941276034607	5.451562420231805	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3480.541948163796	32.94527396146481
1306000	-3440.6065112383662	33.17879825957761	-3473.7853094979437	0.04247290192305612	0.02546043743661872	0.08491584273910643	5.451562420231805	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3473.7853094979437	33.705657577312046
1307000	-3445.2589363463953	30.798231802617952	-3476.0571681490133	0.050005315864155915	0.02668236127987757	0.10972301212790453	6.1299633942033696	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3476.0571681490133	31.755314821610888
1308000	-3454.717166983152	28.918527318129946	-3483.635694301282	0.040861489133811595	0.026015380515521158	0.13919486369109907	6.084340775785592	0.2579141198065239	0.13489918456287622	0.19721285429031402	0.40997384134028636	1.0	-3483.635694301282	30.102185633647487
1309000	-3448.6365366592636	32.334259567918885	-3480.9707962271823	0.04207172189379668	0.02921807054807344	0.0924717356816497	3.5158342971335075	0.2668641093175829	0.13489918456287622	0.19721285429031402	0.40102385182922734	1.0	-3480.9707962271823	32.37394750245583
1310000	-3459.5272134095608	28.402024780765878	-3487.9292381903265	0.04867411388650181	0.03224930214674734	0.1406031629752842	3.486507958113276	0.2668641093175829	0.13489918456287622	0.19721285429031402	0.40102385182922734	1.0	-3487.9292381903265	28.851018202699983
1311000	-3439.863139028153	32.667422783679655	-3472.5305618118327	0.05075791704384236	0.02832092695621807	0.11176411980189659	4.6377076742141705	0.2668641093175829	0.13489918456287622	0.19721285429031402	0.40102385182922734	1.0	-3472.5305618118327	33.24368556880709
1312000	-3446.683220719219	31.92848312864974	-3478.6117038478687	0.05312441074149587	0.026550750683572422	0.11516093017241971	4.6377076742141705	0.2668641093175829	0.13489918456287622	0.19721285429031402	0.40102385182922734	1.0	-3478.6117038478687	32.53468587949968
1313000	-3449.4110932856793	27.161997810307046	-3476.5730910959865	0.05111420497904863	0.029530752456228555	0.14955185330292223	4.866235182227449	0.2640660175093331	0.13489918456287622	0.20001094609856382	0.40102385182922734	1.0	-3476.5730910959865	28.094799488938328
1314000	-3443.1960759951266	32.684032434683914	-3475.8801084298107	0.052973328655669456	0.026662864564072793	0.07667382795516808	4.776055158120273	0.2640660175093331	0.13489918456287622	0.20001094609856382	0.40102385182922734	1.0	-3475.8801084298107	32.9231863600624
1315000	-3447.446407069655	29.540885671619044	-3476.987292741274	0.05140581095377519	0.02689273920696259	0.09079882400884394	5.1818285971954055	0.2640660175093331	0.13489918456287622	0.20001094609856382	0.40102385182922734	1.0	-3476.987292741274	30.06221004871488
1316000	-3445.717485084679	31.22932584983749	-3476.9468109345166	0.051797330827123116	0.02821576912505835	0.10526749567138467	5.1818285971954055	0.2791159466954204	0.13489918456287622	0.20001094609856382	0.38597392264314007	1.0	-3476.9468109345166	31.898508581259136
1317000	-3448.774821723134	32.78802689538849	-3481.562848618523	0.04639614935748473	0.02582241307975412	0.07596626944303182	6.010976038690174	0.2797708811775876	0.13489918456287622	0.19935601161639663	0.38597392264314007	1.0	-3481.562848618523	33.34776003187342
1318000	-3449.1624240775395	27.9417608052916	-3477.1041848828313	0.05641311999096514	0.02908476583053237	0.13434126408565733	5.039166131986471	0.2797708811775876	0.13489918456287622	0.18949279402036234	0.3958371402391743	1.0	-3477.1041848828313	28.815627052532808
1319000	-3439.197853390862	31.181534755008293	-3470.37938814587	0.05037422478300349	0.02645433040934998	0.06979104284648442	5.039166131986471	0.2797708811775876	0.13489918456287622	0.18949279402036234	0.3958371402391743	1.0	-3470.37938814587	31.40052336840735
1320000	-3441.483231147843	32.38812421668259	-3473.8713553645257	0.04727474059220723	0.024098915294862407	0.08063473637621021	5.039166131986471	0.28327436649830917	0.13489918456287622	0.18598930869964073	0.3958371402391743	1.0	-3473.8713553645257	32.7515366836096
1321000	-3439.460998034698	33.86132102872449	-3473.3223190634226	0.04502975441678478	0.02520104802787104	0.0773786017191447	5.039166131986471	0.28327436649830917	0.13489918456287622	0.18598930869964073	0.3958371402391743	1.0	-3473.3223190634226	34.183514245366936
1322000	-3452.234773104056	31.115939817256997	-3483.350712921313	0.06049737735347674	0.0253999108698425	0.10557581511915218	4.549959499971415	0.28327436649830917	0.13489918456287622	0.18598930869964073	0.3958371402391743	1.0	-3483.350712921313	31.609725282809208
1323000	-3442.5331373415684	30.001054669667873	-3472.5341920112364	0.05465367397730063	0.025811695036346123	0.08951938267068565	4.549959499971415	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3472.5341920112364	30.329865981657345
1324000	-3443.3669273183723	28.827945300772026	-3472.1948726191445	0.053936447550072854	0.029623156124702357	0.08754338966537027	4.549959499971415	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3472.1948726191445	29.13443599711956
1325000	-3442.7359496605463	32.80983068100557	-3475.545780341552	0.0477489794195654	0.022410649574396826	0.09927634653744012	4.549959499971415	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3475.545780341552	33.24209416564502
1326000	-3444.861584811105	30.87675543075362	-3475.7383402418586	0.05582536697110885	0.02285554828440498	0.0875130449991394	4.549959499971415	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3475.7383402418586	31.18289944271228
1327000	-3450.502240473339	32.11955906700859	-3482.6217995403476	0.05000469669540861	0.022870492015015963	0.08275297614309221	4.549959499971415	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3482.6217995403476	32.369775190097265
1328000	-3441.3370997105267	29.65412543949114	-3470.9912251500177	0.05186450965056342	0.026820976578942834	0.11241843654424528	4.618401839688251	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3470.9912251500177	30.23063344597071
1329000	-3447.7068398606552	29.04111462520101	-3476.747954485856	0.05987200418082113	0.02793837293729287	0.12034570199640554	4.928924379952731	0.28327436649830917	0.13574536987580924	0.18598930869964073	0.3949909549262413	1.0	-3476.747954485856	29.77426466741466
1330000	-3448.904123400989	30.7510830428849	-3479.6552064438742	0.04409943744621464	0.027281876091052492	0.08452614810658032	4.928924379952731	0.28172794729123074	0.13574536987580924	0.18598930869964073	0.39653737413331974	1.0	-3479.6552064438742	31.130925565585404
1331000	-3443.645269917049	29.54465993215223	-3473.1899298492012	0.04928407345232077	0.025896693356892996	0.11566561490818668	4.660289498749173	0.28172794729123074	0.13885405049332203	0.18288062808212793	0.39653737413331974	1.0	-3473.1899298492012	30.161761186928338
1332000	-3449.207888806847	32.27606059968331	-3481.4839494065304	0.042190864388948784	0.022755365546801035	0.10851204118580639	4.753723236037744	0.289765644320844	0.13885405049332203	0.17484293105251467	0.39653737413331974	1.0	-3481.4839494065304	32.85614491754194
1333000	-3447.178873640492	29.414092211209617	-3476.5929658517016	0.049614695762098565	0.030802787981800736	0.10219330110163932	4.753723236037744	0.289765644320844	0.13885405049332203	0.17484293105251467	0.39653737413331974	1.0	-3476.5929658517016	29.934181512245
1334000	-3450.240133835763	29.468276272199475	-3479.7084101079627	0.04864325590720873	0.028454272650562096	0.08492774062685733	4.152941572451013	0.2821187207728607	0.13885405049332203	0.17484293105251467	0.40418429768130304	1.0	-3479.7084101079627	29.625699401768887
1335000	-3451.189024243325	29.551700740330002	-3480.740724983655	0.05036224965935458	0.02868363860390672	0.09677898934362097	4.152941572451013	0.2821187207728607	0.13885405049332203	0.17484293105251467	0.40418429768130304	1.0	-3480.740724983655	29.839753003717988
1336000	-3452.574747858423	29.934474475628097	-3482.509222334051	0.047650616676284036	0.027577846401060313	0.10799047579933975	4.152941572451013	0.2821187207728607	0.13885405049332203	0.17484293105251467	0.40418429768130304	1.0	-3482.509222334051	30.33213985672048
1337000	-3449.138082448052	26.28718435389849	-3475.4252668019503	0.055084811912980564	0.030770086846282473	0.13160105761465796	5.044715214598892	0.27878601159702066	0.13885405049332203	0.17484293105251467	0.4075170068571431	1.0	-3475.4252668019503	27.141978087986512
1338000	-3449.810764535415	30.587289340385297	-3480.3980538758	0.04572924970270077	0.02396144537569856	0.07751416094651384	5.473491210222835	0.27878601159702066	0.13885405049332203	0.17484293105251467	0.4075170068571431	1.0	-3480.3980538758	31.02875611292304
1339000	-3446.336961126303	30.431571638228363	-3476.7685327645313	0.04430069239661602	0.027437917852622933	0.09305887193304495	5.473491210222835	0.27878601159702066	0.13885405049332203	0.17798647076317234	0.4043734671464854	1.0	-3476.7685327645313	31.055810093619343
1340000	-3447.5979856496174	27.64790483705706	-3475.2458904866744	0.05435521333815311	0.02591632522138092	0.07063819620192972	5.473491210222835	0.27878601159702066	0.13885405049332203	0.17798647076317234	0.4043734671464854	1.0	-3475.2458904866744	27.99648198892602
1341000	-3446.127399970913	28.26433490713298	-3474.391734878046	0.0453873333937033	0.022746815541827795	0.07478328830724404	5.473491210222835	0.27878601159702066	0.13885405049332203	0.17798647076317234	0.4043734671464854	1.0	-3474.391734878046	28.669935479779014
1342000	-3446.7032021888467	30.200871843228022	-3476.9040740320747	0.04885424831995043	0.023705330272198035	0.09407761492306922	4.162175347344448	0.27878601159702066	0.1270823280393616	0.18975819321713278	0.4043734671464854	1.0	-3476.9040740320747	30.463439280607208
1343000	-3448.370583330336	33.49612683146072	-3481.8667101617966	0.05087010405295678	0.023623673685763638	0.06687991349557995	4.162175347344448	0.27878601159702066	0.1270823280393616	0.18975819321713278	0.4043734671464854	1.0	-3481.8667101617966	33.41747281194225
1344000	-3435.230645487602	32.20579866315871	-3467.436444150761	0.049663451799182426	0.0232637138369277	0.08194933906896887	4.162175347344448	0.27550335344282595	0.1270823280393616	0.18975819321713278	0.4076561253006801	1.0	-3467.436444150761	32.330347208397036
1345000	-3445.3951877314603	29.12106049605966	-3474.51624822752	0.04649147825452376	0.026399945482584848	0.11643794013514906	4.162175347344448	0.2848966525001698	0.1270823280393616	0.18036489415978887	0.4076561253006801	1.0	-3474.51624822752	29.596866229559588
